id,cuisine
8879,moroccan
38337,spanish
19826,indian
8844,british
6484,japanese
45118,british
22731,indian
20793,korean
16487,thai
24490,chinese
15889,mexican
22935,greek
3143,mexican
48510,thai
35910,italian
17474,indian
32396,mexican
24714,british
36160,brazilian
20077,moroccan
28828,jamaican
42205,korean
36725,mexican
10316,filipino
33623,italian
39291,mexican
49350,vietnamese
14699,chinese
21702,italian
41906,mexican
4489,russian
24409,greek
29332,jamaican
8337,greek
918,filipino
12435,british
48231,chinese
28383,jamaican
4545,mexican
13102,italian
33947,mexican
24615,greek
49589,chinese
41481,greek
38905,mexican
19812,italian
6160,spanish
38993,filipino
34354,jamaican
31246,british
35369,japanese
21637,jamaican
49617,greek
23003,spanish
40683,filipino
17920,chinese
18021,chinese
46780,korean
1684,italian
1953,cajun_creole
15537,chinese
2489,filipino
34708,thai
47554,british
30298,greek
23459,spanish
2593,cajun_creole
7216,cajun_creole
35883,mexican
27039,chinese
47957,mexican
7815,mexican
5270,italian
10768,mexican
29740,japanese
3068,cajun_creole
29535,mexican
7182,mexican
7796,jamaican
41409,southern_us
39671,filipino
28559,italian
32146,british
23439,greek
31391,italian
42855,vietnamese
11813,mexican
48272,british
12263,chinese
2787,spanish
16385,chinese
42523,mexican
26150,korean
17544,southern_us
29802,british
4294,cajun_creole
12696,southern_us
9075,cajun_creole
20159,irish
31282,russian
13057,filipino
26814,thai
23909,filipino
27882,moroccan
43452,moroccan
40246,filipino
8493,thai
13302,indian
25606,mexican
14808,korean
40265,spanish
13155,indian
28097,irish
32076,moroccan
36969,korean
13698,greek
38513,irish
15605,jamaican
47688,moroccan
22326,italian
43488,spanish
10245,thai
16145,thai
9985,mexican
37746,cajun_creole
41400,british
26614,moroccan
5327,chinese
13015,moroccan
13811,filipino
10180,mexican
8164,moroccan
47951,southern_us
42025,cajun_creole
10865,british
16815,moroccan
1025,korean
42784,cajun_creole
18319,jamaican
34353,greek
44922,mexican
16240,italian
29745,italian
2336,moroccan
17294,korean
1449,moroccan
30410,spanish
43341,mexican
39594,cajun_creole
8543,british
27176,filipino
36562,cajun_creole
23285,italian
26787,mexican
6506,british
8552,greek
46196,spanish
22828,cajun_creole
43621,jamaican
47602,greek
14329,italian
2924,mexican
5741,mexican
10485,russian
12878,british
21771,mexican
21059,italian
4148,southern_us
21537,british
45452,korean
15489,southern_us
46585,spanish
18791,southern_us
40072,jamaican
17587,indian
7758,chinese
2853,british
18218,indian
21720,indian
20872,mexican
22022,moroccan
17887,spanish
11422,filipino
28294,italian
17435,greek
43716,cajun_creole
40489,korean
32770,thai
16078,mexican
46460,british
12472,filipino
14100,korean
14120,chinese
40951,russian
30897,italian
16708,moroccan
13341,indian
49029,spanish
14064,korean
1668,indian
28769,italian
7239,jamaican
25963,chinese
34427,filipino
6520,spanish
10300,irish
1232,moroccan
42870,korean
33802,italian
46501,cajun_creole
32949,greek
4085,moroccan
30682,russian
47315,italian
28249,russian
1084,spanish
25559,british
30714,cajun_creole
13272,british
6781,moroccan
43462,spanish
8440,italian
23799,vietnamese
42977,moroccan
20214,korean
19527,southern_us
27604,italian
15134,mexican
21241,moroccan
3240,jamaican
19794,british
37385,chinese
5783,moroccan
30232,greek
26019,southern_us
48921,mexican
20762,british
30226,chinese
4783,italian
45445,british
35042,jamaican
33632,italian
38332,italian
32651,korean
19338,chinese
28320,moroccan
1488,korean
33940,mexican
2539,greek
29026,spanish
25889,mexican
23589,filipino
12933,indian
29127,british
3207,russian
45732,chinese
47696,greek
30481,italian
45419,thai
11406,indian
42319,italian
35370,moroccan
42436,chinese
27895,italian
1645,chinese
8787,indian
7461,vietnamese
29368,british
29881,korean
32040,italian
7843,thai
6254,thai
7747,british
36361,greek
31378,cajun_creole
27634,moroccan
48903,chinese
46841,korean
47660,cajun_creole
37772,spanish
18485,moroccan
36815,mexican
45159,british
30140,filipino
5126,russian
15363,japanese
169,indian
14652,british
42988,cajun_creole
26067,mexican
22917,moroccan
18652,chinese
42035,korean
39445,italian
41203,greek
27623,moroccan
142,mexican
27341,filipino
41923,mexican
49169,greek
16288,thai
9043,spanish
49711,moroccan
21753,indian
40211,mexican
48168,irish
29426,mexican
45945,moroccan
33165,korean
40521,japanese
21437,greek
47064,korean
47807,british
32414,mexican
11265,italian
27139,southern_us
39830,mexican
36628,moroccan
42118,chinese
5928,filipino
37463,filipino
36066,greek
16508,mexican
11464,british
17321,moroccan
5914,chinese
19438,moroccan
47580,jamaican
29886,cajun_creole
35229,mexican
39538,italian
10650,greek
48346,korean
44205,jamaican
877,indian
40408,filipino
4172,korean
1663,cajun_creole
29813,british
3292,greek
6288,british
37606,chinese
26786,korean
2040,korean
38025,british
10171,southern_us
24997,greek
21397,italian
1217,greek
38381,mexican
1409,cajun_creole
15901,russian
42619,mexican
38670,greek
13511,cajun_creole
45294,greek
41236,mexican
33370,korean
9032,russian
26182,mexican
21629,chinese
19518,cajun_creole
11588,korean
3716,indian
47711,korean
47286,spanish
28877,korean
40039,japanese
9224,filipino
24373,greek
45305,jamaican
30758,southern_us
48652,greek
24586,russian
26338,british
1670,italian
37582,italian
48132,greek
46066,spanish
34164,russian
66,mexican
11006,thai
28726,filipino
13320,mexican
6574,korean
21779,korean
42114,italian
12197,moroccan
35257,british
37169,greek
42169,korean
16124,mexican
6352,british
47452,british
7839,russian
5569,jamaican
30849,thai
25544,cajun_creole
4887,british
11538,chinese
35958,spanish
31577,cajun_creole
12233,indian
43454,cajun_creole
26373,mexican
43145,italian
5308,spanish
23614,korean
36948,chinese
12315,korean
30020,greek
19231,mexican
38534,greek
45750,british
48778,filipino
20026,mexican
22978,spanish
26662,greek
46218,irish
39341,thai
38395,italian
18871,southern_us
12468,korean
13360,chinese
22233,british
30352,cajun_creole
13345,spanish
6330,indian
12867,greek
35225,mexican
33826,thai
36993,mexican
44847,korean
10197,moroccan
28737,chinese
25095,indian
14063,italian
811,cajun_creole
20335,cajun_creole
30826,thai
4452,filipino
30862,spanish
10282,mexican
47567,indian
16553,italian
5045,moroccan
47528,mexican
3979,british
17254,italian
6293,cajun_creole
42706,filipino
47432,cajun_creole
45496,mexican
25936,moroccan
46258,moroccan
36625,british
4642,italian
35698,irish
19996,korean
10388,thai
36298,british
43253,mexican
1089,moroccan
47,indian
257,filipino
16979,vietnamese
31697,moroccan
49012,cajun_creole
7592,mexican
44884,british
41859,italian
9969,moroccan
45041,indian
48098,british
27238,british
4466,spanish
11350,italian
30506,southern_us
439,chinese
4342,chinese
47474,french
25254,thai
18255,russian
9547,jamaican
3889,russian
26976,spanish
19218,indian
31837,greek
27254,moroccan
26282,british
5443,filipino
11516,vietnamese
23265,southern_us
49204,moroccan
14502,mexican
22711,filipino
27402,spanish
4743,southern_us
13632,chinese
46530,italian
12173,british
44493,korean
14241,thai
3151,chinese
17375,greek
26969,korean
42219,greek
49466,moroccan
7994,jamaican
16972,indian
44688,british
25657,moroccan
40806,thai
10201,greek
47124,greek
24523,moroccan
34597,thai
32015,thai
46696,korean
49239,mexican
28501,spanish
37207,british
38224,cajun_creole
18565,jamaican
46164,jamaican
4052,italian
28544,greek
10961,japanese
15916,moroccan
36744,mexican
41984,british
48278,brazilian
25010,mexican
21242,korean
30310,cajun_creole
23801,thai
29614,mexican
34667,filipino
48159,moroccan
20747,jamaican
44625,italian
7173,filipino
16676,moroccan
3667,indian
36594,indian
26511,spanish
19351,irish
48982,moroccan
27934,cajun_creole
22595,mexican
7256,cajun_creole
4306,jamaican
41919,spanish
23236,filipino
7329,thai
38382,thai
42257,chinese
17600,moroccan
40730,cajun_creole
1192,british
37189,filipino
2913,vietnamese
7118,italian
42223,mexican
25690,cajun_creole
8267,thai
35989,indian
774,jamaican
23158,thai
12071,cajun_creole
26537,british
49537,indian
19990,spanish
27876,thai
20823,thai
31393,southern_us
23239,jamaican
21141,italian
43585,filipino
30493,chinese
42985,spanish
31089,korean
46974,mexican
40018,korean
28153,spanish
10967,korean
14240,jamaican
24871,jamaican
16258,greek
28001,irish
49299,british
47808,jamaican
37960,french
34733,vietnamese
48741,jamaican
10230,southern_us
46275,italian
17152,british
36201,spanish
16907,southern_us
3244,british
11434,russian
22402,thai
26624,moroccan
21558,irish
4847,italian
17174,british
21995,greek
27335,chinese
14696,mexican
48923,chinese
32508,mexican
36585,italian
15904,jamaican
19319,italian
17017,greek
35561,chinese
45518,italian
6489,chinese
14423,filipino
26068,brazilian
32687,irish
18684,italian
25918,filipino
35353,brazilian
37689,korean
32830,french
6984,jamaican
29526,moroccan
42546,korean
30742,indian
38469,moroccan
6678,filipino
17413,moroccan
20110,spanish
43229,cajun_creole
27133,korean
48411,chinese
11098,korean
18024,mexican
22540,spanish
1013,mexican
35057,british
20177,chinese
26323,thai
4227,spanish
34461,thai
4540,greek
36457,korean
37262,moroccan
16041,greek
25790,cajun_creole
26546,cajun_creole
5295,indian
26689,chinese
11129,cajun_creole
42373,british
15183,greek
20054,french
22088,italian
26034,cajun_creole
7442,moroccan
39855,thai
16795,indian
45938,mexican
21187,filipino
24985,mexican
19293,russian
35190,greek
48511,indian
24429,indian
16069,indian
46173,indian
33861,chinese
17499,italian
29095,jamaican
27355,spanish
23,spanish
14299,jamaican
15939,korean
26371,southern_us
1544,indian
15996,cajun_creole
28808,moroccan
28521,korean
22276,moroccan
45421,indian
1388,irish
16838,filipino
4167,vietnamese
19525,indian
9051,indian
13537,indian
34265,filipino
28948,british
11263,thai
42791,korean
37584,korean
49538,irish
20135,french
46558,british
9349,korean
10859,moroccan
9623,vietnamese
3610,cajun_creole
29537,korean
35360,jamaican
22957,british
39629,chinese
15631,greek
24105,mexican
15747,southern_us
48668,jamaican
46662,greek
38318,mexican
48588,british
44549,cajun_creole
37552,korean
19931,jamaican
23871,british
23762,irish
25303,spanish
11340,mexican
13980,greek
7656,mexican
47486,moroccan
22621,moroccan
9479,cajun_creole
13281,mexican
22624,filipino
27542,moroccan
5778,british
48800,jamaican
744,moroccan
27747,chinese
15511,korean
39843,greek
40129,filipino
2236,italian
42882,jamaican
2860,moroccan
12167,brazilian
44860,spanish
38237,jamaican
27239,jamaican
20091,spanish
24091,spanish
13303,italian
17,spanish
16887,italian
31862,vietnamese
14437,filipino
35092,greek
47641,cajun_creole
10067,jamaican
15037,filipino
20058,spanish
16841,moroccan
35002,mexican
17689,japanese
13224,mexican
18356,cajun_creole
10950,italian
37642,mexican
1801,moroccan
36059,mexican
5105,italian
18460,chinese
26501,chinese
31066,korean
15589,moroccan
5933,filipino
31444,thai
42571,italian
10448,greek
11830,moroccan
7223,chinese
46537,southern_us
27269,jamaican
44139,russian
11162,irish
38781,thai
25429,french
3987,filipino
3063,filipino
392,cajun_creole
656,mexican
28508,jamaican
42332,british
41775,moroccan
14167,spanish
1555,italian
24872,moroccan
40323,spanish
28209,korean
8772,cajun_creole
33557,jamaican
15016,british
14866,brazilian
1638,italian
37006,vietnamese
29914,korean
797,thai
4209,british
34027,korean
15378,mexican
25802,korean
21683,jamaican
30958,moroccan
5558,british
29792,chinese
35869,thai
24364,korean
35401,greek
1820,cajun_creole
22651,greek
39614,russian
41834,indian
21043,british
14615,mexican
47588,spanish
38983,mexican
31441,british
33455,korean
25078,italian
14162,british
14603,british
40713,spanish
43872,irish
29222,filipino
37701,cajun_creole
33720,thai
43660,spanish
44613,british
12178,mexican
45641,italian
42803,italian
47145,italian
21925,british
17233,jamaican
28029,moroccan
2601,chinese
45781,southern_us
37326,italian
46034,greek
12813,japanese
29934,spanish
29247,jamaican
48076,chinese
11352,british
42956,chinese
32918,moroccan
607,british
7801,italian
45246,southern_us
31901,korean
20449,russian
19367,cajun_creole
41457,filipino
12159,moroccan
48164,italian
48884,mexican
33137,thai
23778,british
17154,korean
49078,cajun_creole
11125,greek
4280,mexican
33377,vietnamese
15884,mexican
44340,jamaican
25351,italian
23271,british
36191,mexican
48074,british
47618,mexican
20153,jamaican
40548,moroccan
22858,mexican
6224,greek
31972,italian
4190,jamaican
22066,southern_us
45809,mexican
16888,cajun_creole
41177,spanish
2585,cajun_creole
34835,moroccan
27465,french
32614,italian
23845,japanese
8345,moroccan
15313,korean
36741,british
6845,british
24184,italian
10632,mexican
46732,greek
7328,moroccan
37610,filipino
39472,irish
26291,irish
30621,cajun_creole
5188,japanese
29760,mexican
45337,russian
31663,russian
3965,thai
19981,greek
23268,southern_us
39421,thai
19286,southern_us
33493,chinese
18035,greek
19669,chinese
6073,russian
10457,irish
24605,korean
37873,greek
3753,southern_us
8218,southern_us
28513,italian
40161,mexican
35777,spanish
38159,chinese
20380,greek
20309,spanish
22178,british
44534,british
36812,italian
771,italian
14453,russian
37861,italian
40670,korean
33687,spanish
11720,chinese
41612,brazilian
27089,brazilian
18732,italian
46522,italian
44217,chinese
10202,italian
40090,mexican
9314,moroccan
38428,british
25439,cajun_creole
39775,indian
13463,korean
21501,spanish
47894,thai
6270,korean
37860,korean
21988,jamaican
7205,spanish
12797,indian
45258,thai
30940,moroccan
9264,italian
14576,indian
28890,jamaican
20128,italian
7330,mexican
20464,korean
19619,mexican
37972,korean
41015,italian
47310,italian
27652,cajun_creole
42503,jamaican
19581,spanish
20539,italian
13159,vietnamese
45674,greek
25381,chinese
17734,mexican
15502,spanish
1949,mexican
7784,chinese
23870,british
42,moroccan
34881,irish
2680,irish
10299,jamaican
3737,italian
42343,korean
21785,italian
8581,spanish
42710,indian
16804,greek
37626,greek
48805,chinese
2746,mexican
24899,filipino
25649,mexican
6723,moroccan
34402,thai
3080,thai
26264,irish
37408,filipino
117,italian
34481,italian
43553,filipino
39747,british
30499,cajun_creole
19980,chinese
32277,british
36165,korean
2649,greek
17428,mexican
31069,greek
26188,thai
8944,mexican
2473,jamaican
14931,indian
21552,moroccan
13444,british
46119,japanese
37942,cajun_creole
32162,southern_us
36605,moroccan
48647,irish
12709,indian
1405,moroccan
34269,russian
31633,greek
29169,mexican
10732,filipino
40433,cajun_creole
30014,korean
48847,mexican
26587,korean
36983,italian
34931,mexican
4244,mexican
16864,filipino
17047,indian
34698,cajun_creole
44532,cajun_creole
23604,russian
27463,indian
34501,italian
13649,british
988,spanish
27926,british
40240,cajun_creole
18053,british
22028,italian
39276,spanish
39745,spanish
30015,spanish
22494,moroccan
12204,thai
43428,british
45026,vietnamese
28904,southern_us
25853,greek
25684,british
31720,french
9748,brazilian
34476,chinese
32266,italian
46371,cajun_creole
27590,mexican
38339,japanese
18848,spanish
14586,thai
32960,italian
16071,spanish
4465,british
11751,greek
17484,mexican
12431,mexican
14316,greek
350,moroccan
8350,southern_us
8150,cajun_creole
12811,mexican
29552,mexican
15059,chinese
30181,vietnamese
5940,irish
3558,southern_us
1301,italian
36040,italian
17620,italian
34863,cajun_creole
22221,brazilian
43531,filipino
29487,greek
38609,chinese
35173,british
21574,italian
17311,indian
24821,vietnamese
9045,moroccan
41741,korean
37423,spanish
32994,british
1745,filipino
48841,mexican
44365,irish
48137,mexican
32281,jamaican
28754,korean
8846,moroccan
9325,spanish
23826,italian
3729,italian
32854,cajun_creole
24634,mexican
35683,french
41237,mexican
14264,greek
14540,italian
34479,filipino
43676,cajun_creole
4334,british
45219,moroccan
38586,greek
18898,jamaican
9186,british
23776,moroccan
12057,italian
7286,indian
17178,mexican
29828,indian
39864,french
45033,jamaican
5234,british
5148,filipino
17511,italian
11619,italian
18537,thai
8098,japanese
665,moroccan
3284,moroccan
33577,filipino
582,spanish
23054,british
1107,greek
44356,jamaican
11102,spanish
10639,southern_us
32597,spanish
3225,thai
10069,thai
1725,thai
22430,mexican
11695,thai
1996,moroccan
4363,irish
22108,spanish
24945,filipino
18023,british
38926,greek
47046,moroccan
10334,british
47439,korean
6390,jamaican
25613,jamaican
941,mexican
23577,spanish
37256,moroccan
23274,moroccan
5266,italian
15242,russian
10095,brazilian
6494,chinese
18939,greek
9909,mexican
37592,russian
45816,british
5794,moroccan
48883,moroccan
22861,indian
30746,jamaican
43915,chinese
15762,british
2193,irish
22184,filipino
18771,italian
39251,indian
33808,british
31324,spanish
23025,korean
6685,italian
8806,moroccan
45128,british
47906,indian
16457,chinese
41292,moroccan
11479,southern_us
31614,greek
12477,italian
23867,british
5114,cajun_creole
48589,chinese
20323,indian
24453,moroccan
10894,italian
22331,italian
39611,british
43758,greek
3677,thai
9868,italian
7365,filipino
36795,greek
47681,greek
9738,italian
1975,british
21202,italian
7444,mexican
35829,british
4093,mexican
14822,filipino
21688,british
38816,spanish
27283,chinese
7176,italian
24786,mexican
34405,italian
635,cajun_creole
7364,italian
23908,chinese
35214,chinese
49205,jamaican
18914,cajun_creole
15346,russian
23098,cajun_creole
46704,british
11788,italian
41012,mexican
34837,southern_us
5497,korean
13835,italian
39134,british
42029,russian
12570,russian
27268,spanish
23854,spanish
45995,chinese
4377,korean
18561,vietnamese
11215,chinese
45362,thai
24466,greek
36425,jamaican
48902,thai
11196,indian
6030,spanish
37762,italian
29460,italian
45798,mexican
31388,filipino
37731,italian
18867,korean
9122,british
17542,jamaican
22349,italian
44970,british
35984,indian
30711,mexican
30977,italian
12105,korean
22538,greek
31376,italian
7125,italian
16878,moroccan
26002,spanish
35469,jamaican
20587,mexican
41172,russian
46381,mexican
22031,irish
45673,filipino
6003,jamaican
9798,filipino
19125,vietnamese
1932,spanish
9091,british
42088,mexican
22797,british
30950,italian
31545,greek
31409,greek
32783,korean
3096,italian
40650,korean
3133,cajun_creole
12746,cajun_creole
26859,italian
7415,spanish
25636,mexican
45735,greek
2629,filipino
18969,italian
24320,chinese
43959,greek
20094,spanish
47316,korean
30590,italian
4974,irish
26792,thai
27920,british
30368,british
37035,french
49117,mexican
12891,italian
7148,vietnamese
22433,chinese
14863,jamaican
15255,indian
18172,southern_us
34497,cajun_creole
16484,greek
23341,indian
30034,chinese
11474,cajun_creole
28817,cajun_creole
32402,irish
2511,korean
12043,mexican
33713,italian
19924,mexican
768,chinese
38569,mexican
19134,russian
29710,greek
5489,chinese
1535,jamaican
11779,moroccan
42927,korean
19975,jamaican
44318,jamaican
5063,cajun_creole
20722,cajun_creole
7340,russian
38333,chinese
18475,italian
28125,korean
7617,moroccan
9674,filipino
41087,mexican
15430,jamaican
38896,indian
42133,spanish
19220,thai
1576,french
4293,moroccan
8292,moroccan
9704,italian
2675,mexican
1664,indian
4488,greek
46837,russian
42167,korean
46449,filipino
26984,british
26665,irish
40053,moroccan
10691,british
47916,italian
10955,moroccan
13514,filipino
22487,cajun_creole
34831,filipino
23650,british
34852,italian
28749,italian
5536,italian
30894,mexican
2366,irish
17105,cajun_creole
15327,chinese
41887,greek
5920,filipino
32376,filipino
27864,italian
10361,moroccan
20878,jamaican
25461,russian
14051,indian
44849,southern_us
1541,mexican
908,indian
12059,greek
19464,korean
6120,indian
34498,mexican
16666,jamaican
19118,jamaican
1484,mexican
47998,cajun_creole
30282,british
28974,irish
16893,spanish
49223,filipino
35482,french
29500,brazilian
26270,chinese
21551,irish
18571,italian
4144,jamaican
8436,italian
24343,chinese
5706,indian
34003,thai
31332,moroccan
30861,italian
25779,filipino
5531,korean
9085,jamaican
14711,indian
31632,italian
38002,jamaican
4562,brazilian
26604,british
21800,greek
25844,southern_us
6113,vietnamese
48105,cajun_creole
26886,italian
30639,spanish
41040,korean
35359,italian
40971,spanish
26403,indian
45138,korean
27629,russian
16379,thai
39698,mexican
43697,thai
12935,cajun_creole
30260,greek
27705,italian
30896,russian
33072,italian
18562,moroccan
27340,italian
39247,japanese
35549,mexican
17226,mexican
42827,spanish
48490,moroccan
38311,thai
17539,greek
10841,moroccan
13689,mexican
5138,thai
18428,greek
47495,italian
3844,italian
41911,french
28558,thai
37652,chinese
43320,italian
3265,greek
30471,mexican
37488,mexican
46154,british
17884,southern_us
41232,mexican
18734,mexican
13743,italian
36343,moroccan
7030,filipino
24613,indian
38710,moroccan
12280,indian
29996,greek
27749,chinese
8235,greek
2938,cajun_creole
47824,korean
21818,korean
10005,chinese
27040,italian
48042,moroccan
18261,spanish
44149,spanish
17768,greek
17698,filipino
1200,italian
17410,mexican
12595,british
48891,italian
17784,spanish
11882,french
38280,moroccan
480,korean
26355,moroccan
45386,mexican
42955,british
31678,korean
4506,greek
44155,vietnamese
11633,italian
21253,mexican
46025,italian
10314,british
46874,chinese
38432,greek
48935,italian
2490,moroccan
8591,mexican
26318,chinese
37469,greek
4102,greek
15647,moroccan
9121,indian
7929,cajun_creole
38228,cajun_creole
14957,italian
18414,filipino
5231,mexican
33604,moroccan
12735,vietnamese
19523,chinese
7853,italian
33163,korean
5630,cajun_creole
35049,greek
7965,jamaican
39821,indian
27157,filipino
28318,irish
11275,british
4034,moroccan
37380,filipino
3470,thai
701,irish
37996,filipino
10483,cajun_creole
18610,chinese
42759,italian
11426,italian
44136,thai
24261,chinese
8985,italian
28040,russian
31071,british
6453,moroccan
48762,spanish
36159,moroccan
21417,japanese
26451,greek
19979,irish
44803,greek
35560,korean
39937,brazilian
6593,korean
31735,mexican
13153,korean
1411,brazilian
31664,italian
32101,moroccan
33367,mexican
46628,moroccan
32747,greek
2377,mexican
14640,moroccan
48493,mexican
6752,korean
17519,thai
45167,moroccan
5975,cajun_creole
28189,italian
37891,cajun_creole
31530,moroccan
22880,mexican
41020,moroccan
32047,spanish
30877,southern_us
6700,mexican
34641,vietnamese
25706,italian
35164,mexican
10066,mexican
11681,spanish
40920,british
43481,british
33705,mexican
46679,irish
17635,russian
6235,mexican
49572,jamaican
14373,irish
25511,greek
47652,korean
24214,british
40625,vietnamese
20447,italian
13533,korean
10195,korean
27795,jamaican
23014,korean
7561,mexican
23812,chinese
24952,spanish
41557,spanish
15847,russian
20202,greek
16301,korean
27106,spanish
5037,british
15253,british
22270,jamaican
39918,british
11398,mexican
44174,mexican
8231,italian
34639,indian
33855,indian
14041,chinese
37934,greek
6104,indian
27251,british
47206,spanish
46137,korean
31102,british
33073,british
4661,korean
25610,moroccan
31029,greek
23440,moroccan
42385,indian
45895,spanish
34229,jamaican
31486,korean
47198,greek
23006,italian
14166,filipino
12425,mexican
46583,greek
20880,spanish
13762,british
47701,jamaican
26679,korean
7296,moroccan
8520,spanish
34428,irish
40138,greek
1967,chinese
12854,mexican
12646,british
40178,brazilian
16990,spanish
172,jamaican
28381,korean
41826,jamaican
36860,mexican
20795,cajun_creole
6626,british
20589,filipino
4024,cajun_creole
34359,mexican
29651,moroccan
49442,spanish
5049,cajun_creole
1337,british
29433,greek
10717,filipino
15957,korean
20499,brazilian
38018,spanish
18150,british
46524,moroccan
40473,spanish
21554,indian
42695,mexican
48951,mexican
46544,italian
8376,jamaican
33109,filipino
41448,greek
11784,jamaican
36889,italian
47140,mexican
16207,mexican
4708,italian
9630,moroccan
43778,moroccan
5540,spanish
33015,mexican
32258,italian
49287,indian
36720,indian
14956,italian
36140,cajun_creole
31818,moroccan
15827,greek
16331,filipino
39064,moroccan
17103,jamaican
42799,british
46829,british
39560,russian
19496,italian
23809,greek
4056,thai
1214,british
27520,moroccan
28815,mexican
38950,moroccan
9720,moroccan
16896,cajun_creole
23108,thai
44539,greek
45542,russian
10080,spanish
10467,moroccan
29668,italian
6948,russian
18308,chinese
41138,indian
35252,jamaican
45559,jamaican
45169,chinese
22539,italian
14601,british
46738,southern_us
36644,mexican
18064,british
12989,indian
29125,filipino
10810,british
39796,moroccan
30688,moroccan
25386,chinese
5550,moroccan
26998,mexican
30398,brazilian
40333,jamaican
24265,italian
18953,southern_us
24287,italian
36631,filipino
33500,spanish
9719,indian
18589,mexican
25430,cajun_creole
48525,mexican
4337,greek
30578,southern_us
18333,british
7556,british
13108,british
30208,chinese
23114,cajun_creole
46118,italian
37800,irish
3390,greek
7445,korean
34030,jamaican
40358,chinese
40028,italian
45708,italian
7393,vietnamese
3619,british
29848,indian
25705,indian
25919,greek
4874,spanish
47709,mexican
30281,mexican
16044,southern_us
1353,chinese
1339,indian
48060,brazilian
12829,cajun_creole
24191,japanese
3859,greek
10744,filipino
45958,moroccan
9028,greek
45733,southern_us
21752,korean
21085,moroccan
45884,cajun_creole
22860,vietnamese
39506,italian
25569,chinese
36896,chinese
33018,filipino
15341,indian
18983,italian
5885,korean
18704,italian
31610,mexican
3401,moroccan
35168,moroccan
29209,mexican
36347,filipino
1785,british
38673,korean
49486,chinese
13583,moroccan
33926,thai
40470,mexican
26337,korean
6731,italian
44459,japanese
22824,korean
29264,moroccan
25558,filipino
23080,jamaican
14670,italian
27553,moroccan
17525,mexican
6077,spanish
24098,korean
2510,italian
26921,british
23088,mexican
31468,spanish
32381,jamaican
44835,russian
32368,chinese
27208,southern_us
14242,mexican
19659,korean
43094,cajun_creole
15760,moroccan
11814,moroccan
15262,mexican
21825,italian
39447,greek
18247,mexican
32682,russian
37504,spanish
20319,british
32522,british
44455,greek
49148,moroccan
2114,greek
31361,moroccan
28348,spanish
22226,brazilian
33911,spanish
16916,cajun_creole
35988,moroccan
43563,italian
35964,british
26651,jamaican
15924,korean
48851,thai
23692,british
44971,mexican
31673,italian
11741,moroccan
1087,thai
36591,mexican
24651,chinese
16791,russian
28578,greek
4537,indian
24876,british
31584,italian
39456,korean
39474,greek
11103,moroccan
17650,british
40495,indian
3434,mexican
10911,mexican
35249,vietnamese
8344,filipino
47259,indian
42808,moroccan
39649,moroccan
316,cajun_creole
43351,vietnamese
32617,indian
27624,korean
8796,british
43592,spanish
45582,british
31146,italian
22025,greek
33118,chinese
7641,spanish
48678,cajun_creole
36267,cajun_creole
29542,cajun_creole
15157,indian
14285,filipino
40043,italian
3532,moroccan
16823,vietnamese
4961,spanish
27022,mexican
41659,thai
31690,indian
41702,korean
13661,italian
8855,southern_us
30533,moroccan
30909,italian
47943,indian
45916,french
33460,jamaican
35100,filipino
31513,moroccan
15005,moroccan
21308,vietnamese
14321,mexican
719,moroccan
45509,indian
10308,british
2071,moroccan
853,moroccan
30255,italian
47546,italian
13974,cajun_creole
11583,greek
36373,thai
45398,italian
36622,jamaican
46510,greek
15712,mexican
36418,korean
38314,thai
27960,italian
14656,indian
3838,cajun_creole
18439,cajun_creole
15998,southern_us
31815,indian
21879,mexican
40095,chinese
43972,cajun_creole
23982,spanish
23836,cajun_creole
46159,chinese
4302,french
35145,russian
30222,moroccan
30560,mexican
19781,southern_us
16250,filipino
32866,filipino
31665,indian
47334,thai
34527,mexican
5760,greek
13027,british
20855,british
8816,chinese
45001,greek
9143,cajun_creole
19989,spanish
42673,moroccan
30565,korean
26924,british
22404,moroccan
4272,cajun_creole
2728,italian
26853,jamaican
20862,korean
25107,southern_us
38168,cajun_creole
7053,russian
28624,korean
7237,russian
18398,filipino
46793,russian
31501,irish
20617,brazilian
28046,korean
17167,irish
30370,chinese
31984,indian
25643,italian
6394,chinese
34282,thai
47658,moroccan
24087,jamaican
26732,mexican
29627,greek
37412,jamaican
15435,greek
26066,italian
47869,spanish
48059,irish
39577,moroccan
41509,spanish
34606,moroccan
2021,thai
2532,greek
27724,thai
8754,filipino
4301,moroccan
25137,italian
24483,mexican
8566,cajun_creole
46526,british
42148,jamaican
17663,filipino
25669,indian
4011,thai
19432,spanish
11439,korean
1162,korean
20953,chinese
38796,italian
30043,chinese
36182,filipino
33840,russian
43911,cajun_creole
5736,filipino
17534,japanese
51,greek
1032,cajun_creole
32889,italian
34487,indian
49264,indian
5804,cajun_creole
9724,vietnamese
4112,spanish
16786,italian
2781,indian
5785,mexican
17249,brazilian
27894,italian
11444,moroccan
35396,british
15083,mexican
36320,russian
49475,chinese
32585,korean
22474,italian
3014,italian
40396,greek
36634,mexican
18543,chinese
22089,chinese
33545,jamaican
29049,british
9681,greek
31476,chinese
46081,italian
1293,cajun_creole
3830,mexican
49201,korean
4236,irish
17185,jamaican
48757,southern_us
48277,irish
19192,thai
23579,korean
867,british
919,greek
11704,indian
10939,british
6397,korean
21926,jamaican
41831,mexican
29221,spanish
